fecha,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,et0_fao_evapotranspiration,zona,latitude,longitude
2024-01-07,31.6,23.6,3.7,14.6,78,3.64,Cerro_Blanco,-2.18,-80.02
2024-01-08,32.9,22.5,14.6,15.5,83,4.1,Cerro_Blanco,-2.18,-80.02
2024-01-09,31.2,23.2,4.4,11.6,78,3.6,Cerro_Blanco,-2.18,-80.02
2024-01-10,31.4,23.3,1.9,13.1,79,3.94,Cerro_Blanco,-2.18,-80.02
2024-01-11,29.8,23.4,0.7,11.7,78,3.81,Cerro_Blanco,-2.18,-80.02
2024-01-12,31.1,23.5,7.7,12.6,80,4.11,Cerro_Blanco,-2.18,-80.02
2024-01-13,31.2,23.8,8.4,6.9,82,3.8,Cerro_Blanco,-2.18,-80.02
2024-01-14,30.4,24.1,4.5,10.7,80,3.21,Cerro_Blanco,-2.18,-80.02
2024-01-15,31.6,23.4,1.4,11.3,79,3.72,Cerro_Blanco,-2.18,-80.02
2024-01-16,32.0,22.6,1.7,10.2,80,4.05,Cerro_Blanco,-2.18,-80.02
2024-01-17,30.9,23.8,6.7,13.2,84,3.47,Cerro_Blanco,-2.18,-80.02
2024-01-18,31.2,23.9,8.3,9.9,81,3.8,Cerro_Blanco,-2.18,-80.02
2024-01-19,31.2,23.5,6.3,9.8,82,3.95,Cerro_Blanco,-2.18,-80.02
2024-01-20,30.6,24.1,3.4,13.4,82,3.39,Cerro_Blanco,-2.18,-80.02
2024-01-21,32.5,23.9,9.1,12.5,82,4.07,Cerro_Blanco,-2.18,-80.02
2024-01-22,31.4,24.6,4.0,12.3,79,4.14,Cerro_Blanco,-2.18,-80.02
2024-01-23,31.5,24.4,3.1,9.4,81,3.93,Cerro_Blanco,-2.18,-80.02
2024-01-24,31.1,24.4,1.9,9.4,79,3.77,Cerro_Blanco,-2.18,-80.02
2024-01-25,32.7,24.2,2.9,11.6,78,4.67,Cerro_Blanco,-2.18,-80.02
2024-01-26,32.0,24.0,3.5,12.2,79,4.3,Cerro_Blanco,-2.18,-80.02
2024-01-27,32.0,23.9,2.9,9.7,82,4.25,Cerro_Blanco,-2.18,-80.02
2024-01-28,31.8,24.1,10.3,11.1,83,4.02,Cerro_Blanco,-2.18,-80.02
2024-01-29,31.2,24.0,9.9,12.1,81,3.63,Cerro_Blanco,-2.18,-80.02
2024-01-30,31.8,24.0,5.3,12.6,83,4.01,Cerro_Blanco,-2.18,-80.02
2024-01-31,30.2,24.4,31.5,10.0,86,3.13,Cerro_Blanco,-2.18,-80.02
2024-02-01,30.7,24.0,5.5,10.1,84,3.85,Cerro_Blanco,-2.18,-80.02
2024-02-02,29.6,24.1,11.3,13.0,84,3.52,Cerro_Blanco,-2.18,-80.02
2024-02-03,31.0,23.8,3.8,10.5,83,4.36,Cerro_Blanco,-2.18,-80.02
2024-02-04,32.2,23.7,1.8,11.5,80,4.57,Cerro_Blanco,-2.18,-80.02
2024-02-05,29.5,23.7,19.3,10.8,86,3.45,Cerro_Blanco,-2.18,-80.02
2024-02-06,31.0,24.2,14.1,10.5,84,4.21,Cerro_Blanco,-2.18,-80.02
2024-02-07,30.8,24.6,16.0,9.4,88,3.68,Cerro_Blanco,-2.18,-80.02
2024-02-08,31.0,24.2,51.2,9.4,87,3.63,Cerro_Blanco,-2.18,-80.02
2024-02-09,29.5,24.4,44.7,11.2,89,2.86,Cerro_Blanco,-2.18,-80.02
2024-02-10,30.1,24.6,17.6,12.2,87,3.66,Cerro_Blanco,-2.18,-80.02
2024-02-11,29.6,24.5,11.3,10.6,89,3.3,Cerro_Blanco,-2.18,-80.02
2024-02-12,30.3,24.2,7.6,9.8,85,3.56,Cerro_Blanco,-2.18,-80.02
2024-02-13,32.0,23.6,0.2,9.4,80,4.92,Cerro_Blanco,-2.18,-80.02
2024-02-14,31.4,24.8,8.3,8.1,84,4.2,Cerro_Blanco,-2.18,-80.02
2024-02-15,29.3,25.1,4.7,10.9,87,3.29,Cerro_Blanco,-2.18,-80.02
2024-02-16,31.3,24.9,4.6,10.7,85,4.13,Cerro_Blanco,-2.18,-80.02
2024-02-17,30.5,24.8,11.1,6.3,88,3.8,Cerro_Blanco,-2.18,-80.02
2024-02-18,31.1,24.8,11.2,9.7,88,3.75,Cerro_Blanco,-2.18,-80.02
2024-02-19,28.9,24.2,31.2,12.6,91,2.72,Cerro_Blanco,-2.18,-80.02
2024-02-20,28.9,23.4,29.3,14.1,91,3.09,Cerro_Blanco,-2.18,-80.02
2024-02-21,28.2,24.1,9.3,8.7,90,2.82,Cerro_Blanco,-2.18,-80.02
2024-02-22,31.2,24.1,0.0,9.5,83,4.93,Cerro_Blanco,-2.18,-80.02
2024-02-23,31.2,23.9,1.8,9.2,83,4.57,Cerro_Blanco,-2.18,-80.02
2024-02-24,31.6,23.7,0.3,10.8,83,4.39,Cerro_Blanco,-2.18,-80.02
2024-02-25,30.8,23.5,14.1,11.7,87,4.34,Cerro_Blanco,-2.18,-80.02
2024-02-26,30.5,23.1,8.0,8.2,86,4.16,Cerro_Blanco,-2.18,-80.02
2024-02-27,30.4,24.0,4.0,9.8,85,4.18,Cerro_Blanco,-2.18,-80.02
2024-02-28,30.4,24.5,11.1,9.7,85,4.14,Cerro_Blanco,-2.18,-80.02
2024-02-29,30.2,24.5,22.4,8.0,85,4.0,Cerro_Blanco,-2.18,-80.02
2024-03-01,29.4,24.1,1.2,12.5,86,3.77,Cerro_Blanco,-2.18,-80.02
2024-03-02,30.0,23.1,4.2,9.2,87,4.03,Cerro_Blanco,-2.18,-80.02
2024-03-03,29.1,23.8,20.5,9.5,87,3.95,Cerro_Blanco,-2.18,-80.02
2024-03-04,29.4,24.3,3.9,10.3,86,3.9,Cerro_Blanco,-2.18,-80.02
2024-03-05,29.2,24.5,13.1,9.0,88,3.22,Cerro_Blanco,-2.18,-80.02
2024-03-06,29.9,24.5,16.7,10.3,86,3.5,Cerro_Blanco,-2.18,-80.02
2024-03-07,30.1,24.4,8.9,11.5,86,3.75,Cerro_Blanco,-2.18,-80.02
2024-03-08,30.0,24.2,15.3,7.6,88,3.2,Cerro_Blanco,-2.18,-80.02
2024-03-09,30.5,24.5,6.5,9.7,86,3.74,Cerro_Blanco,-2.18,-80.02
2024-03-10,30.8,24.0,1.8,10.6,85,4.42,Cerro_Blanco,-2.18,-80.02
2024-03-11,30.9,24.2,1.8,11.2,84,4.27,Cerro_Blanco,-2.18,-80.02
2024-03-12,31.6,24.3,0.6,7.6,81,4.88,Cerro_Blanco,-2.18,-80.02
2024-03-13,31.0,24.4,0.8,12.0,81,4.29,Cerro_Blanco,-2.18,-80.02
2024-03-14,31.7,24.0,0.5,9.1,81,4.47,Cerro_Blanco,-2.18,-80.02
2024-03-15,30.0,24.1,4.5,12.9,87,3.63,Cerro_Blanco,-2.18,-80.02
2024-03-16,32.5,24.4,0.8,11.7,81,5.05,Cerro_Blanco,-2.18,-80.02
2024-03-17,32.5,24.6,0.1,9.2,79,4.93,Cerro_Blanco,-2.18,-80.02
2024-03-18,32.7,24.2,0.0,12.1,77,4.92,Cerro_Blanco,-2.18,-80.02
2024-03-19,31.7,23.8,0.0,16.2,80,4.57,Cerro_Blanco,-2.18,-80.02
2024-03-20,31.2,24.3,0.0,12.3,81,4.16,Cerro_Blanco,-2.18,-80.02
2024-03-21,30.8,24.4,6.7,12.1,83,3.9,Cerro_Blanco,-2.18,-80.02
2024-03-22,31.1,24.1,4.0,12.7,82,4.1,Cerro_Blanco,-2.18,-80.02
2024-03-23,31.9,23.6,0.0,9.8,79,4.68,Cerro_Blanco,-2.18,-80.02
2024-03-24,31.9,23.9,0.0,13.0,77,4.64,Cerro_Blanco,-2.18,-80.02
2024-03-25,32.8,23.7,3.4,10.5,76,5.03,Cerro_Blanco,-2.18,-80.02
2024-03-26,30.8,23.8,0.1,14.1,78,5.1,Cerro_Blanco,-2.18,-80.02
2024-03-27,32.0,23.2,0.0,12.3,76,5.17,Cerro_Blanco,-2.18,-80.02
2024-03-28,32.3,22.4,0.0,11.6,77,5.16,Cerro_Blanco,-2.18,-80.02
2024-03-29,33.0,22.9,0.0,12.4,76,5.08,Cerro_Blanco,-2.18,-80.02
2024-03-30,32.5,23.2,0.0,12.8,73,4.91,Cerro_Blanco,-2.18,-80.02
2024-03-31,33.2,23.1,0.3,11.5,70,4.82,Cerro_Blanco,-2.18,-80.02
2024-04-01,32.0,23.0,0.0,13.6,70,4.78,Cerro_Blanco,-2.18,-80.02
2024-04-02,31.0,24.0,0.0,14.0,72,3.85,Cerro_Blanco,-2.18,-80.02
2024-04-03,32.0,23.4,0.4,11.4,73,4.78,Cerro_Blanco,-2.18,-80.02
2024-04-04,32.9,23.5,0.6,7.9,69,5.1,Cerro_Blanco,-2.18,-80.02
2024-04-05,32.5,23.5,4.1,11.0,74,5.0,Cerro_Blanco,-2.18,-80.02
2024-04-06,32.8,23.8,1.2,10.1,74,4.29,Cerro_Blanco,-2.18,-80.02
2024-04-07,33.5,23.8,0.0,12.4,68,5.12,Cerro_Blanco,-2.18,-80.02
2024-04-08,31.3,24.4,0.0,13.7,69,4.73,Cerro_Blanco,-2.18,-80.02
2024-04-09,34.0,23.5,0.0,13.1,68,5.05,Cerro_Blanco,-2.18,-80.02
2024-04-10,32.5,24.2,0.6,11.8,66,4.17,Cerro_Blanco,-2.18,-80.02
2024-04-11,34.5,23.9,0.0,13.2,66,5.32,Cerro_Blanco,-2.18,-80.02
2024-04-12,34.7,24.2,0.0,11.2,65,5.03,Cerro_Blanco,-2.18,-80.02
2024-04-13,33.8,24.3,0.1,13.7,66,4.9,Cerro_Blanco,-2.18,-80.02
2024-04-14,33.0,24.4,0.0,14.6,67,4.74,Cerro_Blanco,-2.18,-80.02
2024-04-15,33.2,24.4,3.9,9.2,73,3.93,Cerro_Blanco,-2.18,-80.02
2024-04-16,33.6,24.0,4.1,13.5,70,4.89,Cerro_Blanco,-2.18,-80.02
2024-04-17,33.3,23.8,2.0,9.7,71,4.48,Cerro_Blanco,-2.18,-80.02
2024-04-18,31.2,24.1,7.1,6.4,78,3.31,Cerro_Blanco,-2.18,-80.02
2024-04-19,30.0,23.8,24.4,6.7,84,3.19,Cerro_Blanco,-2.18,-80.02
2024-04-20,32.5,23.6,3.2,12.2,82,4.08,Cerro_Blanco,-2.18,-80.02
2024-04-21,30.9,23.8,1.0,13.1,79,3.44,Cerro_Blanco,-2.18,-80.02
2024-04-22,31.6,24.1,0.9,9.8,78,4.27,Cerro_Blanco,-2.18,-80.02
2024-04-23,33.8,23.6,0.3,10.4,75,4.48,Cerro_Blanco,-2.18,-80.02
2024-04-24,31.9,24.5,7.3,9.0,76,3.43,Cerro_Blanco,-2.18,-80.02
2024-04-25,31.1,23.9,20.4,7.1,81,3.49,Cerro_Blanco,-2.18,-80.02
2024-04-26,30.4,23.8,1.0,12.9,78,4.04,Cerro_Blanco,-2.18,-80.02
2024-04-27,31.0,23.4,0.0,11.5,75,4.16,Cerro_Blanco,-2.18,-80.02
2024-04-28,31.6,23.6,0.1,10.2,74,4.2,Cerro_Blanco,-2.18,-80.02
2024-04-29,31.1,24.5,2.0,7.9,76,3.76,Cerro_Blanco,-2.18,-80.02
2024-04-30,31.5,23.8,1.2,13.0,77,3.92,Cerro_Blanco,-2.18,-80.02
2024-05-01,33.5,23.4,0.6,12.6,72,4.59,Cerro_Blanco,-2.18,-80.02
2024-05-02,31.7,23.2,3.7,10.6,78,3.67,Cerro_Blanco,-2.18,-80.02
2024-05-03,30.9,23.6,4.8,11.1,77,3.61,Cerro_Blanco,-2.18,-80.02
2024-05-04,33.2,23.9,0.2,9.3,74,4.46,Cerro_Blanco,-2.18,-80.02
2024-05-05,31.5,24.4,0.2,10.2,76,3.6,Cerro_Blanco,-2.18,-80.02
2024-05-06,30.9,23.6,0.0,12.1,74,3.88,Cerro_Blanco,-2.18,-80.02
2024-05-07,32.0,23.4,2.3,11.6,76,4.0,Cerro_Blanco,-2.18,-80.02
2024-05-08,27.2,23.0,2.1,9.0,87,1.71,Cerro_Blanco,-2.18,-80.02
2024-05-09,31.1,24.4,1.7,8.5,80,3.09,Cerro_Blanco,-2.18,-80.02
2024-05-10,32.3,24.2,2.8,15.3,77,4.11,Cerro_Blanco,-2.18,-80.02
2024-05-11,32.5,22.9,1.6,10.3,79,4.13,Cerro_Blanco,-2.18,-80.02
2024-05-12,28.4,24.0,2.8,10.6,83,1.91,Cerro_Blanco,-2.18,-80.02
2024-05-13,31.8,23.5,0.0,13.5,76,4.23,Cerro_Blanco,-2.18,-80.02
2024-05-14,32.7,22.9,8.1,13.6,75,4.15,Cerro_Blanco,-2.18,-80.02
2024-05-15,29.1,23.1,0.9,10.6,79,2.99,Cerro_Blanco,-2.18,-80.02
2024-05-16,31.4,22.4,0.0,14.1,75,4.1,Cerro_Blanco,-2.18,-80.02
2024-05-17,31.5,23.1,0.6,13.2,75,4.04,Cerro_Blanco,-2.18,-80.02
2024-05-18,29.6,23.0,2.0,8.9,79,2.75,Cerro_Blanco,-2.18,-80.02
2024-05-19,31.2,22.6,0.0,12.2,78,3.89,Cerro_Blanco,-2.18,-80.02
2024-05-20,30.6,22.9,0.1,12.6,74,3.34,Cerro_Blanco,-2.18,-80.02
2024-05-21,31.4,22.5,0.0,11.2,73,3.82,Cerro_Blanco,-2.18,-80.02
2024-05-22,29.7,22.9,0.5,12.1,76,3.11,Cerro_Blanco,-2.18,-80.02
2024-05-23,30.6,22.4,0.0,12.6,74,3.55,Cerro_Blanco,-2.18,-80.02
2024-05-24,31.4,22.6,0.0,11.5,75,3.75,Cerro_Blanco,-2.18,-80.02
2024-05-25,32.1,22.5,0.0,13.1,77,3.7,Cerro_Blanco,-2.18,-80.02
2024-05-26,29.1,22.9,0.2,12.8,76,3.03,Cerro_Blanco,-2.18,-80.02
2024-05-27,30.5,21.9,0.1,10.8,76,3.3,Cerro_Blanco,-2.18,-80.02
2024-05-28,29.2,21.9,1.9,14.5,81,2.75,Cerro_Blanco,-2.18,-80.02
2024-05-29,31.4,21.9,0.5,10.5,75,3.84,Cerro_Blanco,-2.18,-80.02
2024-05-30,31.2,22.1,0.2,11.5,74,3.9,Cerro_Blanco,-2.18,-80.02
2024-05-31,30.9,21.9,0.0,11.9,77,3.38,Cerro_Blanco,-2.18,-80.02
2024-06-01,29.2,22.5,0.2,13.5,79,3.57,Cerro_Blanco,-2.18,-80.02
2024-06-02,30.1,22.1,0.0,15.1,75,3.67,Cerro_Blanco,-2.18,-80.02
2024-06-03,29.0,21.2,0.0,13.3,76,3.41,Cerro_Blanco,-2.18,-80.02
2024-06-04,30.6,21.4,0.0,13.5,73,3.59,Cerro_Blanco,-2.18,-80.02
2024-06-05,27.6,21.8,0.2,13.7,78,2.76,Cerro_Blanco,-2.18,-80.02
2024-06-06,31.4,21.2,0.0,10.3,76,3.43,Cerro_Blanco,-2.18,-80.02
2024-06-07,32.3,21.4,0.0,12.6,74,4.44,Cerro_Blanco,-2.18,-80.02
2024-06-08,30.7,21.4,0.0,15.5,73,4.29,Cerro_Blanco,-2.18,-80.02
2024-06-09,30.6,21.3,0.0,16.5,73,4.03,Cerro_Blanco,-2.18,-80.02
2024-06-10,32.0,20.9,0.0,17.5,70,4.18,Cerro_Blanco,-2.18,-80.02
2024-06-11,30.3,20.9,0.0,12.8,71,4.08,Cerro_Blanco,-2.18,-80.02
2024-06-12,31.0,21.2,0.0,12.3,72,3.94,Cerro_Blanco,-2.18,-80.02
2024-06-13,28.9,21.5,0.0,13.5,74,3.47,Cerro_Blanco,-2.18,-80.02
2024-06-14,29.5,21.5,2.1,12.7,73,3.55,Cerro_Blanco,-2.18,-80.02
2024-06-15,29.6,20.9,0.2,10.5,78,3.21,Cerro_Blanco,-2.18,-80.02
2024-06-16,27.8,21.5,4.1,10.3,85,2.01,Cerro_Blanco,-2.18,-80.02
2024-06-17,28.1,21.8,0.3,14.0,79,2.85,Cerro_Blanco,-2.18,-80.02
2024-06-18,31.0,21.8,0.0,16.0,74,3.91,Cerro_Blanco,-2.18,-80.02
2024-06-19,31.6,20.9,0.0,15.3,72,4.28,Cerro_Blanco,-2.18,-80.02
2024-06-20,32.2,21.6,0.0,18.2,70,4.77,Cerro_Blanco,-2.18,-80.02
2024-06-21,30.6,21.6,0.1,11.5,72,3.66,Cerro_Blanco,-2.18,-80.02
2024-06-22,31.5,21.4,0.0,12.7,74,3.96,Cerro_Blanco,-2.18,-80.02
2024-06-23,30.9,21.8,0.0,14.5,75,4.02,Cerro_Blanco,-2.18,-80.02
2024-06-24,29.8,21.2,0.0,15.3,76,3.95,Cerro_Blanco,-2.18,-80.02
2024-06-25,28.0,21.9,1.1,14.7,75,2.74,Cerro_Blanco,-2.18,-80.02
2024-06-26,32.1,21.1,0.3,14.2,73,4.29,Cerro_Blanco,-2.18,-80.02
2024-06-27,31.8,20.8,0.1,14.0,73,4.55,Cerro_Blanco,-2.18,-80.02
2024-06-28,30.1,21.7,0.9,10.6,75,3.17,Cerro_Blanco,-2.18,-80.02
2024-06-29,32.8,21.6,0.0,14.3,71,4.81,Cerro_Blanco,-2.18,-80.02
2024-06-30,31.2,22.1,0.0,13.0,71,3.52,Cerro_Blanco,-2.18,-80.02
2024-07-01,29.6,21.6,0.0,17.6,75,3.82,Cerro_Blanco,-2.18,-80.02
2024-07-02,31.0,21.5,0.0,14.7,73,3.95,Cerro_Blanco,-2.18,-80.02
2024-07-03,27.1,22.5,1.5,12.6,78,2.43,Cerro_Blanco,-2.18,-80.02
2024-07-04,32.2,21.2,0.0,13.5,71,4.29,Cerro_Blanco,-2.18,-80.02
2024-07-05,29.4,22.5,0.9,14.7,77,3.4,Cerro_Blanco,-2.18,-80.02
2024-07-06,31.5,21.8,0.0,11.9,73,3.98,Cerro_Blanco,-2.18,-80.02
2024-07-07,32.0,22.0,0.0,13.2,73,3.73,Cerro_Blanco,-2.18,-80.02
2024-07-08,30.0,21.9,0.0,17.1,77,3.37,Cerro_Blanco,-2.18,-80.02
2024-07-09,31.5,21.4,0.0,15.7,74,4.23,Cerro_Blanco,-2.18,-80.02
2024-07-10,28.8,22.0,0.6,14.6,76,3.2,Cerro_Blanco,-2.18,-80.02
2024-07-11,30.5,21.3,0.0,20.3,74,3.86,Cerro_Blanco,-2.18,-80.02
2024-07-12,32.2,20.4,0.0,15.2,71,4.68,Cerro_Blanco,-2.18,-80.02
2024-07-13,32.3,21.5,1.5,16.9,75,3.81,Cerro_Blanco,-2.18,-80.02
2024-07-14,30.3,21.1,0.0,15.3,76,3.12,Cerro_Blanco,-2.18,-80.02
2024-07-15,30.0,20.7,0.0,21.8,76,4.06,Cerro_Blanco,-2.18,-80.02
2024-07-16,29.5,20.0,0.0,19.2,75,4.18,Cerro_Blanco,-2.18,-80.02
2024-07-17,31.6,19.3,0.0,21.6,73,4.6,Cerro_Blanco,-2.18,-80.02
2024-07-18,31.1,20.0,0.0,14.7,71,3.97,Cerro_Blanco,-2.18,-80.02
2024-07-19,29.2,20.1,0.0,13.3,76,3.28,Cerro_Blanco,-2.18,-80.02
2024-07-20,30.2,20.5,0.0,19.1,75,3.71,Cerro_Blanco,-2.18,-80.02
2024-07-21,31.6,20.2,0.0,18.4,71,4.44,Cerro_Blanco,-2.18,-80.02
2024-07-22,31.5,19.6,0.0,17.5,70,4.96,Cerro_Blanco,-2.18,-80.02
2024-07-23,32.0,20.0,0.0,17.1,69,4.95,Cerro_Blanco,-2.18,-80.02
2024-07-24,30.6,19.9,0.0,15.8,70,4.69,Cerro_Blanco,-2.18,-80.02
2024-07-25,31.5,20.0,0.0,15.1,71,4.49,Cerro_Blanco,-2.18,-80.02
2024-07-26,31.0,20.1,0.0,17.9,73,3.93,Cerro_Blanco,-2.18,-80.02
2024-07-27,29.0,20.9,0.0,13.4,74,3.1,Cerro_Blanco,-2.18,-80.02
2024-07-28,28.4,21.5,0.5,14.5,77,2.84,Cerro_Blanco,-2.18,-80.02
2024-07-29,29.4,21.2,0.2,18.8,73,4.49,Cerro_Blanco,-2.18,-80.02
2024-07-30,31.0,20.8,0.0,19.2,72,4.26,Cerro_Blanco,-2.18,-80.02
2024-07-31,32.4,20.9,0.0,19.4,72,4.79,Cerro_Blanco,-2.18,-80.02
2024-08-01,33.5,20.4,0.0,17.3,71,4.58,Cerro_Blanco,-2.18,-80.02
2024-08-02,28.6,22.0,0.0,13.8,75,3.04,Cerro_Blanco,-2.18,-80.02
2024-08-03,27.1,21.6,1.8,15.6,78,2.81,Cerro_Blanco,-2.18,-80.02
2024-08-04,29.0,21.5,0.4,15.6,75,3.25,Cerro_Blanco,-2.18,-80.02
2024-08-05,31.6,20.7,0.0,18.0,72,4.68,Cerro_Blanco,-2.18,-80.02
2024-08-06,31.7,21.0,0.0,17.3,71,4.43,Cerro_Blanco,-2.18,-80.02
2024-08-07,28.8,21.0,0.2,16.4,75,3.1,Cerro_Blanco,-2.18,-80.02
2024-08-08,29.0,21.2,0.0,17.6,74,3.1,Cerro_Blanco,-2.18,-80.02
2024-08-09,29.1,21.0,0.0,15.6,74,3.55,Cerro_Blanco,-2.18,-80.02
2024-08-10,30.0,20.3,1.6,18.5,75,4.48,Cerro_Blanco,-2.18,-80.02
2024-08-11,30.8,20.2,0.0,16.6,73,4.09,Cerro_Blanco,-2.18,-80.02
2024-08-12,31.5,20.8,0.0,14.7,69,4.46,Cerro_Blanco,-2.18,-80.02
2024-08-13,27.6,20.5,0.1,15.2,77,2.94,Cerro_Blanco,-2.18,-80.02
2024-08-14,29.4,20.6,0.0,13.6,75,3.79,Cerro_Blanco,-2.18,-80.02
2024-08-15,27.9,20.6,0.0,16.5,75,3.98,Cerro_Blanco,-2.18,-80.02
2024-08-16,29.0,20.5,0.0,17.1,74,3.43,Cerro_Blanco,-2.18,-80.02
2024-08-17,29.2,20.1,0.0,20.0,77,4.35,Cerro_Blanco,-2.18,-80.02
2024-08-18,30.6,21.0,0.0,18.4,72,4.36,Cerro_Blanco,-2.18,-80.02
2024-08-19,32.6,20.3,0.0,14.5,69,5.03,Cerro_Blanco,-2.18,-80.02
2024-08-20,26.6,21.4,0.8,17.2,77,2.77,Cerro_Blanco,-2.18,-80.02
2024-08-21,29.9,20.7,0.0,15.6,73,4.36,Cerro_Blanco,-2.18,-80.02
2024-08-22,29.0,19.8,0.0,16.4,74,4.02,Cerro_Blanco,-2.18,-80.02
2024-08-23,28.6,19.6,0.0,18.5,76,3.67,Cerro_Blanco,-2.18,-80.02
2024-08-24,30.0,19.7,0.0,16.5,73,4.07,Cerro_Blanco,-2.18,-80.02
2024-08-25,31.8,19.7,0.0,15.8,69,5.3,Cerro_Blanco,-2.18,-80.02
2024-08-26,31.7,19.7,0.3,17.6,72,4.85,Cerro_Blanco,-2.18,-80.02
2024-08-27,28.0,20.0,0.0,16.3,76,3.36,Cerro_Blanco,-2.18,-80.02
2024-08-28,30.7,19.4,0.0,17.3,72,4.91,Cerro_Blanco,-2.18,-80.02
2024-08-29,31.1,19.5,0.0,17.4,70,5.43,Cerro_Blanco,-2.18,-80.02
2024-08-30,31.2,19.0,0.0,20.2,69,5.33,Cerro_Blanco,-2.18,-80.02
2024-08-31,29.8,18.6,0.0,19.5,72,4.25,Cerro_Blanco,-2.18,-80.02
2024-09-01,31.6,18.8,0.0,20.2,73,4.55,Cerro_Blanco,-2.18,-80.02
2024-09-02,29.8,19.0,0.0,19.1,73,4.69,Cerro_Blanco,-2.18,-80.02
2024-09-03,33.0,18.9,0.0,22.8,72,4.88,Cerro_Blanco,-2.18,-80.02
2024-09-04,30.5,19.4,0.0,24.2,72,4.84,Cerro_Blanco,-2.18,-80.02
2024-09-05,31.2,18.9,0.0,18.9,72,5.12,Cerro_Blanco,-2.18,-80.02
2024-09-06,30.1,18.9,0.0,20.9,69,5.16,Cerro_Blanco,-2.18,-80.02
2024-09-07,31.1,19.0,0.0,19.3,67,5.25,Cerro_Blanco,-2.18,-80.02
2024-09-08,31.8,20.0,0.0,19.9,68,4.94,Cerro_Blanco,-2.18,-80.02
2024-09-09,31.4,19.8,0.0,16.4,69,4.83,Cerro_Blanco,-2.18,-80.02
2024-09-10,29.9,20.0,0.0,15.3,71,4.17,Cerro_Blanco,-2.18,-80.02
2024-09-11,31.0,20.8,0.0,17.9,70,5.07,Cerro_Blanco,-2.18,-80.02
2024-09-12,31.0,20.5,0.0,15.9,68,5.1,Cerro_Blanco,-2.18,-80.02
2024-09-13,31.0,19.8,0.0,20.2,72,5.19,Cerro_Blanco,-2.18,-80.02
2024-09-14,31.4,19.9,0.0,20.7,72,5.25,Cerro_Blanco,-2.18,-80.02
2024-09-15,31.4,20.5,0.0,23.6,72,5.07,Cerro_Blanco,-2.18,-80.02
2024-09-16,29.3,20.4,0.0,18.1,72,4.06,Cerro_Blanco,-2.18,-80.02
2024-09-17,31.6,19.8,0.0,20.0,71,5.46,Cerro_Blanco,-2.18,-80.02
2024-09-18,30.6,20.5,0.0,17.1,70,4.69,Cerro_Blanco,-2.18,-80.02
2024-09-19,31.0,20.6,0.0,22.3,71,4.77,Cerro_Blanco,-2.18,-80.02
2024-09-20,30.5,19.9,0.0,18.2,71,4.77,Cerro_Blanco,-2.18,-80.02
2024-09-21,32.7,20.2,0.0,13.5,67,5.43,Cerro_Blanco,-2.18,-80.02
2024-09-22,29.1,20.6,0.0,19.9,74,4.0,Cerro_Blanco,-2.18,-80.02
2024-09-23,29.5,20.5,0.0,14.2,71,3.96,Cerro_Blanco,-2.18,-80.02
2024-09-24,31.6,19.7,0.0,19.4,71,5.15,Cerro_Blanco,-2.18,-80.02
2024-09-25,30.0,19.9,0.0,20.1,71,4.54,Cerro_Blanco,-2.18,-80.02
2024-09-26,30.7,19.8,0.0,17.4,72,4.25,Cerro_Blanco,-2.18,-80.02
2024-09-27,32.4,19.8,0.0,18.4,70,4.99,Cerro_Blanco,-2.18,-80.02
2024-09-28,30.8,20.0,0.1,14.5,70,4.86,Cerro_Blanco,-2.18,-80.02
2024-09-29,31.5,20.8,0.0,17.6,69,5.37,Cerro_Blanco,-2.18,-80.02
2024-09-30,33.3,20.0,0.0,20.2,68,5.07,Cerro_Blanco,-2.18,-80.02
2024-10-01,32.2,21.3,0.0,15.5,68,4.41,Cerro_Blanco,-2.18,-80.02
2024-10-02,29.1,20.5,0.0,14.6,73,3.35,Cerro_Blanco,-2.18,-80.02
2024-10-03,32.2,20.6,0.0,17.5,70,4.75,Cerro_Blanco,-2.18,-80.02
2024-10-04,32.4,20.6,0.0,19.2,69,5.13,Cerro_Blanco,-2.18,-80.02
2024-10-05,32.8,20.8,0.0,16.8,66,5.16,Cerro_Blanco,-2.18,-80.02
2024-10-06,30.1,21.0,0.0,17.4,68,4.87,Cerro_Blanco,-2.18,-80.02
2024-10-07,31.8,20.6,0.0,22.5,69,5.54,Cerro_Blanco,-2.18,-80.02
2024-10-08,33.6,20.9,0.0,20.1,68,5.2,Cerro_Blanco,-2.18,-80.02
2024-10-09,30.5,21.0,0.0,19.0,70,4.34,Cerro_Blanco,-2.18,-80.02
2024-10-10,33.7,20.6,0.0,20.7,67,5.04,Cerro_Blanco,-2.18,-80.02
2024-10-11,30.1,21.1,0.0,17.8,73,3.76,Cerro_Blanco,-2.18,-80.02
2024-10-12,29.5,21.0,3.9,16.5,76,3.5,Cerro_Blanco,-2.18,-80.02
2024-10-13,31.0,20.7,0.0,14.9,71,5.0,Cerro_Blanco,-2.18,-80.02
2024-10-14,32.2,20.5,0.0,15.3,70,4.73,Cerro_Blanco,-2.18,-80.02
2024-10-15,31.5,21.0,0.0,15.0,70,4.58,Cerro_Blanco,-2.18,-80.02
2024-10-16,33.5,20.7,0.0,23.7,70,5.28,Cerro_Blanco,-2.18,-80.02
